ID,G_VRH
mp-567203,80.0
mp-569228,-78.0
mp-569594,112.0
mp-5720,79.0
mp-631342,-4.0
mp-672374,46.0
mp-690542,52.0
mp-6950,17.0
mp-754815,2.0
mp-761842,77.0
mp-768479,69.0
mp-795,34.0
mp-820,13.0
mp-864629,19.0
mp-865893,29.0
mp-865919,23.0
mp-865995,11.0
mp-867753,-79.0
mp-9248,36.0
mp-961657,34.0
mp-961667,-69.0
mp-971836,58.0
mp-972945,32.0
mp-973092,36.0
mp-974322,25.0
mp-976774,7.0
mp-979751,72.0
mp-979962,18.0
mp-999542,85.0
mp-1008920,27.0
mp-1021328,0.0
mp-1025270,72.0
mp-10279,19.0
mp-10896,76.0
mp-12532,13.0
mp-1263,92.0
mp-13100,104.0
mp-1551,43.0
mp-18895,34.0
mp-2028,103.0
mp-20623,4.0
mp-20952,57.0
mp-22879,23.0
mp-232,41.0
mp-2424,31.0
mp-253,48.0
mp-2680,130.0
mp-27176,11.0
mp-3582,104.0
mp-38605,12.0
mp-4552,38.0
mp-557680,42.0
mp-567817,11.0
mp-569344,109.0
mp-570707,36.0
mp-571367,106.0
mp-603930,60.0
mp-636212,5.0
mp-770107,47.0
mp-861882,113.0
mp-862948,24.0
mp-864939,45.0
mp-867293,115.0
mp-961662,-40.0
mp-972793,60.0
mp-974743,1.0
mp-975882,9.0
mp-976727,26.0
mp-977585,60.0
mp-984729,49.0
mp-989537,27.0
mp-1006226,16.0
mp-1016853,74.0
mp-1023939,10.0
mp-1025165,86.0
mp-1025170,213.0
mp-105,17.0
mp-1082,215.0
mp-1115,11.0
mp-11430,40.0
mp-11698,26.0
mp-16321,46.0
mp-2323,70.0
mp-23350,6.0
mp-24287,137.0
mp-260,223.0
mp-29005,92.0
mp-30208,49.0
mp-3398,28.0
mp-34202,11.0
mp-4065,105.0
mp-4824,26.0
mp-546142,30.0
mp-5498,34.0
mp-5508,54.0
mp-567416,44.0
mp-631343,92.0
mp-632296,2.0
mp-644136,25.0
mp-6999,6.0
mp-7879,30.0
mp-7974,42.0
mp-84,21.0
mp-862486,46.0
mp-862619,20.0
mp-862873,5.0
mp-863669,27.0
mp-864662,3.0
mp-864952,23.0
mp-865490,107.0
mp-865793,29.0
mp-865799,36.0
mp-865806,28.0
mp-867120,107.0
mp-961689,-22.0
mp-961774,11.0
mp-972099,7.0
mp-973442,33.0
mp-973471,112.0
mp-9743,27.0
mp-974583,33.0
mp-976322,21.0
mp-979269,-11.0
mp-9799,45.0
mp-981103,59.0
mp-999484,22.0
mp-1001789,86.0
mp-1007855,91.0
mp-1008376,19.0
mp-1009548,46.0
mp-1017540,37.0
mp-1018012,73.0
mp-1018030,32.0
mp-1018895,42.0
mp-1019052,180.0
mp-1019358,53.0
mp-1019550,144.0
mp-10259,57.0
mp-10736,6.0
mp-10905,74.0
mp-11467,17.0
mp-1563,38.0
mp-1937,22.0
mp-22253,15.0
mp-22633,11.0
mp-2317,59.0
mp-2605,74.0
mp-29400,5.0
mp-30763,14.0
mp-31438,41.0
mp-33107,2.0
mp-3701,85.0
mp-380,26.0
mp-4112,8.0
mp-4163,66.0
mp-4939,84.0
mp-540912,84.0
mp-554462,88.0
mp-568983,-1.0
mp-569737,18.0
mp-7824,16.0
mp-862543,42.0
mp-865609,61.0
mp-866185,16.0
mp-8896,79.0
mp-971704,-50.0
mp-975425,96.0
mp-979899,20.0
mp-985287,23.0
mp-989586,30.0
mp-995196,-58.0
mp-997055,21.0
mp-998418,33.0
mp-999502,135.0
mp-1025096,41.0
mp-117,21.0
mp-1307,29.0
mp-133,25.0
mp-1423,45.0
mp-1818,2.0
mp-19833,16.0
mp-20265,27.0
mp-20408,13.0
mp-21167,42.0
mp-22318,34.0
mp-22863,3.0
mp-2794,90.0
mp-32884,8.0
mp-3427,52.0
mp-41219,-35.0
mp-4395,45.0
mp-445,16.0
mp-4861,29.0
mp-559798,40.0
mp-614006,-8.0
mp-631424,54.0
mp-631449,-19.0
mp-644424,47.0
mp-644481,97.0
mp-6933,121.0
mp-7064,64.0
mp-755895,66.0
mp-758658,41.0
mp-776097,95.0
mp-8042,85.0
mp-8122,61.0
mp-8372,35.0
mp-861910,34.0
mp-865712,66.0
mp-865925,49.0
mp-867246,45.0
mp-8864,97.0
mp-978950,27.0
mp-979987,28.0
mp-984728,83.0
mvc-15785,17.0
mp-1009639,24.0
mp-1018061,131.0
mp-1019509,25.0
mp-1025017,69.0
mp-10697,53.0
mp-11176,51.0
mp-16317,-15.0
mp-16495,97.0
mp-190,126.0
mp-1925,51.0
mp-20662,29.0
mp-22167,50.0
mp-22490,75.0
mp-23184,0.0
mp-24409,7.0
mp-28731,175.0
mp-3048,70.0
mp-36194,8.0
mp-4391,109.0
mp-5526,76.0
mp-556125,20.0
mp-570377,21.0
mp-571126,113.0
mp-573321,3.0
mp-5841,11.0
mp-589,20.0
mp-631464,-86.0
mp-676241,1.0
mp-6940,51.0
mp-753798,16.0
mp-754696,66.0
mp-764233,25.0
mp-8097,-56.0
mp-862610,67.0
mp-862846,29.0
mp-865215,73.0
mp-865379,69.0
mp-867280,125.0
mp-867874,86.0
mp-8932,11.0
mp-9565,26.0
mp-962076,-83.0
mp-971683,53.0
mp-975588,7.0
mp-975801,16.0
mp-977440,40.0
mp-979422,5.0
mvc-7786,46.0
mvc-916,36.0
mp-1008617,18.0
mp-1009048,103.0
mp-1018724,44.0
mp-1025028,28.0
mp-1025348,44.0
mp-10629,-123.0
mp-10884,98.0
mp-11091,26.0
mp-11556,-10.0
mp-11917,166.0
mp-1252,94.0
mp-13495,33.0
mp-1525,10.0
mp-1567,64.0
mp-16290,60.0
mp-16493,45.0
mp-1831,24.0
mp-19138,24.0
mp-2450,22.0
mp-2469,17.0
mp-2620,64.0
mp-27707,5.0
mp-2990,40.0
mp-30845,67.0
mp-33018,11.0
mp-36508,13.0
mp-3944,39.0
mp-551092,34.0
mp-561877,40.0
mp-579,108.0
mp-5918,94.0
mp-601285,63.0
mp-6223,71.0
mp-632172,0.0
mp-7298,36.0
mp-7502,38.0
mp-755352,68.0
mp-865025,117.0
mp-865527,40.0
mp-866181,30.0
mp-866213,116.0
mp-910,197.0
mp-975868,18.0
mp-977356,105.0
mp-982974,46.0
mp-985,43.0
mp-9935,24.0
mp-1002069,13.0
mp-1009544,2.0
mp-1016329,15.0
mp-1025,33.0
mp-1025173,66.0
mp-1025177,22.0
mp-1029490,26.0
mp-1029522,64.0
mp-10913,121.0
mp-10991,48.0
mp-11567,48.0
mp-11824,53.0
mp-1201,13.0
mp-1358,89.0
mp-16365,20.0
mp-16494,43.0
mp-19808,35.0
mp-19953,87.0
mp-22493,22.0
mp-23089,61.0
mp-30347,16.0
mp-30360,7.0
mp-3274,49.0
mp-36738,62.0
mp-4200,78.0
mp-546546,38.0
mp-5637,49.0
mp-569103,7.0
mp-570985,187.0
mp-631548,-26.0
mp-761563,54.0
mp-779517,80.0
mp-7956,11.0
mp-862861,46.0
mp-865014,29.0
mp-865406,33.0
mp-866005,26.0
mp-9211,86.0
mp-976971,41.0
mp-977545,109.0
mp-979014,13.0
mp-999088,93.0
mvc-11235,-12.0
mp-1009223,25.0
mp-11220,44.0
mp-11291,45.0
mp-1723,64.0
mp-1955,39.0
mp-20965,27.0
mp-21157,59.0
mp-22262,122.0
mp-22465,-16.0
mp-23062,7.0
mp-28006,28.0
mp-29623,17.0
mp-30875,60.0
mp-31349,10.0
mp-36940,2.0
mp-561242,32.0
mp-568170,13.0
mp-631323,74.0
mp-669918,76.0
mp-6930,44.0
mp-761568,25.0
mp-815,77.0
mp-8208,72.0
mp-861876,23.0
mp-862329,20.0
mp-862930,31.0
mp-862938,23.0
mp-865043,35.0
mp-865301,2.0
mp-865810,128.0
mp-866103,16.0
mp-952,137.0
mp-9635,11.0
mp-971924,30.0
mp-972692,10.0
mp-972916,36.0
mp-978269,35.0
mp-981233,27.0
mp-990084,8.0
mp-1002124,32.0
mp-1013643,22.0
mp-1017519,-1.0
mp-1018082,80.0
mp-1025161,64.0
mp-1025504,55.0
mp-10755,53.0
mp-11231,63.0
mp-1124,27.0
mp-1213,-9.0
mp-12557,41.0
mp-1453,27.0
mp-1681,11.0
mp-19390,125.0
mp-19728,62.0
mp-20856,112.0
mp-2108,94.0
mp-22270,111.0
mp-2234,33.0
mp-23431,5.0
mp-2572,16.0
mp-2808,18.0
mp-2930,71.0
mp-29476,18.0
mp-30759,-14.0
mp-30883,56.0
mp-31460,58.0
mp-4768,55.0
mp-551741,-25.0
mp-567712,37.0
mp-6543,4.0
mp-675402,16.0
mp-7376,25.0
mp-754542,1003.0
mp-755581,38.0
mp-862365,61.0
mp-862369,69.0
mp-862769,10.0
mp-867245,20.0
mp-971669,44.0
mp-972741,-4.0
mp-972876,34.0
mp-973986,27.0
mp-1025457,80.0
mp-1038837,10.0
mp-10671,30.0
mp-11441,64.0
mp-11456,106.0
mp-12553,43.0
mp-12734,53.0
mp-13302,40.0
mp-1529,64.0
mp-16960,85.0
mp-18766,101.0
mp-18876,19.0
mp-20144,114.0
mp-2034,167.0
mp-20554,14.0
mp-20939,10.0
mp-21289,24.0
mp-21467,74.0
mp-2207,14.0
mp-22159,53.0
mp-22323,60.0
mp-23162,12.0
mp-23425,4.0
mp-2462,28.0
mp-27989,2.0
mp-28044,14.0
mp-2849,40.0
mp-2856,85.0
mp-29950,8.0
mp-3011,48.0
mp-30362,14.0
mp-3498,39.0
mp-3602,59.0
mp-3771,84.0
mp-505198,17.0
mp-568113,36.0
mp-568624,59.0
mp-569849,21.0
mp-570157,19.0
mp-570199,44.0
mp-570826,-26.0
mp-867127,25.0
mp-961711,66.0
mp-976075,7.0
mp-976333,13.0
mp-976768,10.0
mp-989523,25.0
mp-998197,12.0
mp-999117,175.0
mp-1021424,21.0
mp-1029763,20.0
mp-1039074,26.0
mp-1067,40.0
mp-10889,18.0
mp-11234,15.0
mp-19048,24.0
mp-19097,93.0
mp-19120,41.0
mp-20379,-46.0
mp-20526,5.0
mp-21168,33.0
mp-22867,6.0
mp-22987,10.0
mp-30493,57.0
mp-30600,23.0
mp-30836,89.0
mp-3217,58.0
mp-34240,22.0
mp-3953,32.0
mp-437,30.0
mp-4608,7.0
mp-4779,42.0
mp-5124,21.0
mp-5409,64.0
mp-5497,70.0
mp-556927,13.0
mp-571513,4.0
mp-5999,58.0
mp-626680,27.0
mp-639727,1.0
mp-644225,36.0
mp-649,92.0
mp-754480,47.0
mp-754516,33.0
mp-754777,35.0
mp-754826,15.0
mp-774,65.0
mp-8439,23.0
mp-862669,122.0
mp-862747,22.0
mp-867815,39.0
mp-91,147.0
mp-9460,57.0
mp-9582,49.0
mp-985280,47.0
mp-1021669,12.0
mp-10314,38.0
mp-11302,27.0
mp-11984,39.0
mp-1233,37.0
mp-13155,53.0
mp-1343,38.0
mp-13947,10.0
mp-14024,56.0
mp-19908,36.0
mp-20120,60.0
mp-20199,13.0
mp-20695,51.0
mp-227,28.0
mp-22993,7.0
mp-23304,5.0
mp-2642,9.0
mp-30930,1.0
mp-31404,26.0
mp-3678,80.0
mp-3751,-61.0
mp-4316,30.0
mp-4661,60.0
mp-4846,30.0
mp-505331,22.0
mp-5106,95.0
mp-550908,98.0
mp-554278,61.0
mp-555464,9.0
mp-557266,15.0
mp-557929,14.0
mp-573,34.0
mp-617,32.0
mp-631254,-20.0
mp-631410,-181.0
mp-631553,236.0
mp-6646,74.0
mp-864804,14.0
mp-865010,76.0
mp-865027,85.0
mp-865789,17.0
mp-865918,27.0
mp-976408,6.0
mp-977391,23.0
mp-978851,85.0
mp-982004,29.0
mp-1017377,23.0
mp-13148,4.0
mp-15776,24.0
mp-16514,75.0
mp-21075,180.0
mp-21409,29.0
mp-22595,42.0
mp-22735,16.0
mp-23050,31.0
mp-23211,17.0
mp-2551,34.0
mp-30560,-68.0
mp-4355,75.0
mp-546079,26.0
mp-570293,77.0
mp-610917,1.0
mp-742,55.0
mp-753360,27.0
mp-761716,61.0
mp-774411,79.0
mp-817,11.0
mp-862883,19.0
mp-864769,8.0
mp-865006,35.0
mp-866139,70.0
mp-866271,-20.0
mp-975028,10.0
mp-975794,8.0
mp-976419,28.0
mp-979413,169.0
mp-981382,6.0
mp-998890,19.0
mvc-15605,72.0
mp-1002182,-1603.0
mp-1022725,52.0
mp-1025205,71.0
mp-1050,43.0
mp-13109,93.0
mp-18724,46.0
mp-18937,80.0
mp-19856,43.0
mp-2076,12.0
mp-21078,68.0
mp-23713,32.0
mp-2525,15.0
mp-27148,73.0
mp-2845,30.0
mp-30780,27.0
mp-33,193.0
mp-33588,46.0
mp-6654,16.0
mp-676416,189.0
mp-765406,57.0
mp-8016,28.0
mp-8191,9.0
mp-850274,0.0
mp-8624,15.0
mp-862936,-6.0
mp-864798,87.0
mp-864941,23.0
mp-865181,72.0
mp-865281,32.0
mp-865460,20.0
mp-865737,38.0
mp-866156,51.0
mp-867222,25.0
mp-867863,33.0
mp-9580,8.0
mp-976751,20.0
mp-979423,37.0
mvc-13997,52.0
mp-1007778,110.0
mp-1008632,90.0
mp-1008820,57.0
mp-1008931,-1.0
mp-10165,11.0
mp-1019612,8.0
mp-1025306,59.0
mp-1039305,-136.0
mp-11471,29.0
mp-11879,32.0
mp-12798,92.0
mp-135,4.0
mp-14070,43.0
mp-1828,28.0
mp-189,99.0
mp-1944,115.0
mp-20112,66.0
mp-2062,36.0
mp-21092,22.0
mp-21879,63.0
mp-22966,1.0
mp-2991,20.0
mp-30766,23.0
mp-30866,132.0
mp-3102,25.0
mp-3862,39.0
mp-4075,38.0
mp-443,14.0
mp-4634,64.0
mp-541037,6.0
mp-555014,5.0
mp-556911,33.0
mp-570276,47.0
mp-571030,39.0
mp-62,4.0
mp-631316,30.0
mp-661,122.0
mp-7159,40.0
mp-7303,27.0
mp-752426,25.0
mp-753826,31.0
mp-865109,16.0
mp-865202,17.0
mp-865963,24.0
mp-867156,67.0
mp-867779,98.0
mp-8962,14.0
mp-9258,206.0
mp-9479,9.0
mp-972087,86.0
mp-972978,-41.0
mp-973830,-5.0
mp-974307,17.0
mp-974827,5.0
mp-979289,139.0
mp-980044,21.0
mp-984719,16.0
mp-9958,104.0
mp-998883,12.0
mp-999257,45.0
mvc-11231,-28.0
mp-1001023,45.0
mp-1008275,98.0
mp-1008631,58.0
mp-1018849,128.0
mp-1019319,137.0
mp-1021478,15.0
mp-1029444,21.0
mp-1029832,-1.0
mp-1029903,58.0
mp-1039073,13.0
mp-10611,47.0
mp-11301,33.0
mp-11468,23.0
mp-16726,33.0
mp-178,35.0
mp-2061,70.0
mp-22144,102.0
mp-22716,32.0
mp-23158,0.0
mp-27145,21.0
mp-29259,17.0
mp-30485,9.0
mp-30648,21.0
mp-4051,31.0
mp-4253,119.0
mp-4826,63.0
mp-5015,43.0
mp-5129,93.0
mp-556536,16.0
mp-560242,27.0
mp-561536,36.0
mp-567626,-5.0
mp-567679,-40.0
mp-568541,122.0
mp-570822,12.0
mp-6178,-13.0
mp-631409,5303.0
mp-672645,88.0
mp-675,87.0
mp-6982,39.0
mp-7498,36.0
mp-8023,-13.0
mp-863724,-16.0
mp-864807,49.0
mp-865841,30.0
mp-866109,83.0
mp-973353,20.0
mvc-14558,71.0
mp-1001785,-7.0
mp-1001835,35.0
mp-1011860,25.0
mp-1018629,17.0
mp-1038879,5.0
mp-10716,80.0
mp-11157,43.0
mp-11369,29.0
mp-11444,49.0
mp-11522,76.0
mp-12684,34.0
mp-12760,51.0
mp-16501,26.0
mp-1677,150.0
mp-18767,67.0
mp-22150,53.0
mp-22636,75.0
mp-22746,115.0
mp-22967,13.0
mp-23029,2.0
mp-27,7.0
mp-2857,156.0
mp-30034,5.0
mp-30404,20.0
mp-30455,41.0
mp-33997,92.0
mp-3791,74.0
mp-4864,29.0
mp-4889,59.0
mp-542136,21.0
mp-568656,187.0
mp-631274,-36.0
mp-67,30.0
mp-754850,31.0
mp-755543,58.0
mp-7948,93.0
mp-8398,32.0
mp-862291,99.0
mp-862548,46.0
mp-862830,25.0
mp-865362,53.0
mp-9561,16.0
mp-961686,18.0
mp-972156,23.0
mp-974335,155.0
mp-974527,25.0
mp-975883,16.0
mp-976414,12.0
mp-979715,37.0
mp-991,151.0
mp-999118,44.0
mp-1009696,51.0
mp-1009756,17.0
mp-1016880,33.0
mp-1017532,218.0
mp-10878,70.0
mp-12077,75.0
mp-12571,118.0
mp-1403,37.0
mp-1473,132.0
mp-1515,95.0
mp-15685,18.0
mp-15988,34.0
mp-20055,29.0
mp-2667,6.0
mp-30536,53.0
mp-30820,37.0
mp-31059,13.0
mp-3587,62.0
mp-3686,86.0
mp-399,28.0
mp-4809,20.0
mp-4984,138.0
mp-5042,49.0
mp-5158,8.0
mp-5632,55.0
mp-568177,40.0
mp-569593,23.0
mp-569858,22.0
mp-580886,13.0
mp-631412,17.0
mp-636056,31.0
mp-675798,32.0
mp-6927,56.0
mp-7420,18.0
mp-7478,51.0
mp-754892,0.0
mp-8601,14.0
mp-861733,18.0
mp-861905,12.0
mp-867274,111.0
mp-867288,19.0
mp-9124,40.0
mp-976125,-13.0
mp-978507,31.0
mp-978797,28.0
mp-979265,61.0
mp-979614,20.0
mp-979951,20.0
mp-980905,-1.0
mp-1009133,99.0
mp-1009753,-21.0
mp-1018043,42.0
mp-1019740,229.0
mp-1025207,35.0
mp-10919,17.0
mp-12778,115.0
mp-13937,-35.0
mp-14587,35.0
mp-188,91.0
mp-20452,19.0
mp-20983,103.0
mp-22725,46.0
mp-23299,12.0
mp-24147,30.0
mp-2529,50.0
mp-30784,33.0
mp-3203,66.0
mp-33708,63.0
mp-37153,2.0
mp-4170,97.0
mp-4510,56.0
mp-4551,35.0
mp-569204,12.0
mp-570454,-24.0
mp-624929,24.0
mp-639755,-1.0
mp-684709,77.0
mp-7541,25.0
mp-768864,37.0
mp-778,89.0
mp-7830,-64.0
mp-862362,61.0
mp-862699,122.0
mp-931,54.0
mp-961673,80.0
mp-972327,68.0
mp-974315,9.0
mp-984718,126.0
mp-1016850,54.0
mp-1017466,67.0
mp-1018015,24.0
mp-1019743,134.0
mp-1025265,16.0
mp-1025266,68.0
mp-12006,54.0
mp-13061,42.0
mp-1472,226.0
mp-19019,57.0
mp-19080,31.0
mp-20423,8.0
mp-2194,12.0
mp-2360,33.0
mp-29463,66.0
mp-3042,18.0
mp-4494,13.0
mp-505517,109.0
mp-510488,31.0
mp-559092,41.0
mp-560963,34.0
mp-568564,30.0
mp-571185,-130.0
mp-607,5.0
mp-6353,101.0
mp-7845,18.0
mp-863690,84.0
mp-864940,59.0
mp-889,211.0
mp-9318,18.0
mp-9556,39.0
mp-978547,17.0
mp-989512,11.0
mp-9923,124.0
mp-998234,17.0
mp-1008483,17.0
mp-10162,28.0
mp-1016876,70.0
mp-10178,21.0
mp-1018134,6.0
mp-1018851,2.0
mp-1025393,64.0
mp-1029659,47.0
mp-1029702,77.0
mp-12058,100.0
mp-12109,66.0
mp-12697,70.0
mp-13992,6.0
mp-142,35.0
mp-14549,32.0
mp-16253,19.0
mp-2039,38.0
mp-25385,44.0
mp-486,67.0
mp-5350,29.0
mp-552857,36.0
mp-557523,8.0
mp-559264,25.0
mp-559847,10.0
mp-569017,3.0
mp-570485,40.0
mp-631388,23.0
mp-722913,83.0
mp-754311,13.0
mp-7798,84.0
mp-7976,43.0
mp-8470,39.0
mp-861663,75.0
mp-864936,108.0
mp-866018,23.0
mp-866127,96.0
mp-9270,87.0
mp-973066,-33.0
mp-997182,74.0
mp-998980,127.0
mp-1014257,92.0
mp-1025158,26.0
mp-1029542,37.0
mp-10312,70.0
mp-10699,84.0
mp-10853,120.0
mp-11597,60.0
mp-1285,87.0
mp-1394,8.0
mp-15642,33.0
mp-15803,19.0
mp-20238,72.0
mp-20738,124.0
mp-22469,53.0
mp-22875,9.0
mp-27275,41.0
mp-29750,4.0
mp-30572,63.0
mp-30721,1.0
mp-3591,73.0
mp-558137,46.0
mp-567789,1.0
mp-568746,19.0
mp-569544,57.0
mp-569960,4.0
mp-570960,91.0
mp-6521,56.0
mp-673247,58.0
mp-697111,7.0
mp-736,34.0
mp-755089,77.0
mp-7554,-8.0
mp-757,30.0
mp-8212,70.0
mp-858,62.0
mp-865666,-5.0
mp-866056,18.0
mp-867117,41.0
mp-867216,105.0
mp-9711,98.0
mp-976847,49.0
mp-977152,58.0
mp-977553,28.0
mp-1001571,88.0
mp-1024067,14.0
mp-1038818,-27.0
mp-112,26.0
mp-11488,116.0
mp-1240,38.0
mp-15987,80.0
mp-19005,65.0
mp-19870,54.0
mp-2118,185.0
mp-21343,121.0
mp-22309,66.0
mp-22565,69.0
mp-22717,25.0
mp-23202,7.0
mp-23860,28.0
mp-28084,6.0
mp-30570,49.0
mp-3717,86.0
mp-40189,-20.0
mp-4181,58.0
mp-4251,51.0
mp-505554,110.0
mp-5112,85.0
mp-541837,8.0
mp-557958,15.0
mp-561067,23.0
mp-567441,12.0
mp-567617,121.0
mp-568469,43.0
mp-7032,121.0
mp-7786,8.0
mp-7961,21.0
mp-850878,54.0
mp-865158,22.0
mp-867805,16.0
mp-961645,-3.0
mp-961699,-122.0
mp-971833,19.0
mp-973217,2.0
mp-973890,72.0
mp-977128,43.0
mp-977407,93.0
mp-9921,11.0
mp-997024,10.0
mp-999576,115.0
mp-1008506,37.0
mp-1013704,56.0
mp-1018066,78.0
mp-1025557,111.0
mp-12265,26.0
mp-1432,94.0
mp-16272,132.0
mp-1731,26.0
mp-1879,11.0
mp-18965,29.0
mp-19214,45.0
mp-19991,24.0
mp-20185,62.0
mp-20272,68.0
mp-20661,72.0
mp-20872,-1.0
mp-22731,30.0
mp-22880,5.0
mp-22883,2.0
mp-22950,7.0
mp-25,1.0
mp-2606,40.0
mp-28357,3.0
mp-28602,23.0
mp-29133,12.0
mp-30741,128.0
mp-30744,183.0
mp-30872,39.0
mp-31178,47.0
mp-34903,31.0
mp-3499,13.0
mp-504974,42.0
mp-5410,110.0
mp-5438,87.0
mp-547125,31.0
mp-555,88.0
mp-556487,29.0
mp-557772,8.0
mp-569802,-77.0
mp-6073,85.0
mp-754125,-4.0
mp-7754,92.0
mp-864732,31.0
mp-865324,3.0
mp-865496,186.0
mp-867926,-63.0
mp-9575,47.0
mp-971985,12.0
mp-973887,15.0
mp-976319,-1.0
mp-979961,16.0
mp-980193,64.0
mp-996990,44.0
mp-1004377,11.0
mp-1005727,15.0
mp-1008601,17.0
mp-1029779,74.0
mp-12564,7.0
mp-13032,19.0
mp-13272,34.0
mp-14018,8.0
mp-20612,22.0
mp-20997,41.0
mp-21309,68.0
mp-22221,34.0
mp-22912,23.0
mp-2367,34.0
mp-2410,23.0
mp-2592,177.0
mp-31907,11.0
mp-34418,3.0
mp-3567,11.0
mp-5459,35.0
mp-5566,30.0
mp-567116,23.0
mp-569451,21.0
mp-569674,34.0
mp-570428,38.0
mp-571419,127.0
mp-571594,7.0
mp-5749,33.0
mp-640073,18.0
mp-675078,19.0
mp-6907,2.0
mp-7048,101.0
mp-7288,67.0
mp-753495,107.0
mp-754375,76.0
mp-768680,5.0
mp-776490,144.0
mp-861672,72.0
mp-861956,27.0
mp-863733,27.0
mp-864782,111.0
mp-865373,22.0
mp-867229,17.0
mp-9027,36.0
mp-972042,40.0
mp-975639,19.0
mp-977194,3.0
mp-1007906,49.0
mp-1008279,137.0
mp-1016999,125.0
mp-1017531,99.0
mp-1017626,31.0
mp-1018079,21.0
mp-1018770,27.0
mp-1022804,17.0
mp-1025172,60.0
mp-1025219,31.0
mp-1025277,102.0
mp-10474,10.0
mp-11388,68.0
mp-11480,15.0
mp-12098,35.0
mp-12546,51.0
mp-13452,66.0
mp-15687,21.0
mp-1580,130.0
mp-17783,30.0
mp-20436,118.0
mp-2513,83.0
mp-2644,69.0
mp-30033,4.0
mp-30758,20.0
mp-31168,21.0
mp-4499,32.0
mp-541,84.0
mp-560553,3.0
mp-561490,10.0
mp-567807,35.0
mp-568320,31.0
mp-569366,55.0
mp-570097,36.0
mp-570747,8.0
mp-571655,34.0
mp-603251,-94.0
mp-643062,5.0
mp-708,40.0
mp-7112,43.0
mp-7434,14.0
mp-7542,33.0
mp-754698,51.0
mp-766454,65.0
mp-861658,49.0
mp-862725,84.0
mp-864788,95.0
mp-864910,67.0
mp-865117,23.0
mp-865174,58.0
mp-865871,5.0
mp-866008,19.0
mp-867147,1.0
mp-867364,-73.0
mp-961647,-126.0
mp-971864,62.0
mp-973653,30.0
mp-976406,869.0
mp-977182,20.0
mp-977354,90.0
mp-979933,23.0
mp-9827,5.0
mp-989529,3.0
mp-1001826,22.0
mp-10041,12.0
mp-10057,205.0
mp-1018140,48.0
mp-1018144,27.0
mp-12724,9.0
mp-15805,113.0
mp-1811,16.0
mp-19895,42.0
mp-20466,58.0
mp-2075,249.0
mp-20828,46.0
mp-22904,13.0
mp-2291,32.0
mp-23116,32.0
mp-2560,49.0
mp-27882,5.0
mp-28077,2.0
mp-31498,19.0
mp-328,22.0
mp-38725,10.0
mp-4368,31.0
mp-44,110.0
mp-4666,39.0
mp-510623,81.0
mp-5451,51.0
mp-569989,117.0
mp-570835,27.0
mp-5739,80.0
mp-5908,55.0
mp-626620,10.0
mp-7911,14.0
mp-8039,77.0
mp-8224,26.0
mp-862316,81.0
mp-862376,48.0
mp-865907,19.0
mp-867786,114.0
mp-9383,116.0
mp-971950,5.0
mp-972511,22.0
mp-976261,10.0
mp-977547,62.0
mp-978271,27.0
mp-979039,20.0
mp-981207,38.0
mp-989399,19.0
mp-996981,18.0
mp-999439,22.0
mvc-11693,66.0
mp-1002081,7.0
mp-1016200,25.0
mp-1025473,27.0
mp-1029258,80.0
mp-10485,23.0
mp-10627,23.0
mp-10932,58.0
mp-11280,59.0
mp-12923,34.0
mp-1533,12.0
mp-16328,-123.0
mp-1769,29.0
mp-19004,74.0
mp-19418,55.0
mp-20382,55.0
mp-20473,32.0
mp-21489,16.0
mp-21888,8.0
mp-22056,41.0
mp-22179,49.0
mp-22246,96.0
mp-22719,54.0
mp-2596,80.0
mp-2786,11.0
mp-30180,74.0
mp-3210,80.0
mp-36066,54.0
mp-514,58.0
mp-531611,174.0
mp-5407,90.0
mp-567681,6.0
mp-569567,521.0
mp-647164,13.0
mp-675045,14.0
mp-6997,21.0
mp-777595,16.0
mp-7954,38.0
mp-861628,24.0
mp-861992,30.0
mp-862832,56.0
mp-865786,65.0
mp-9035,32.0
mp-972116,-56.0
mp-972965,2.0
mp-973088,52.0
mp-973750,21.0
mp-975208,70.0
mp-976122,16.0
mp-978279,26.0
mp-979073,27.0
mp-980429,18.0
mp-985282,21.0
mp-9924,8.0
mp-999127,25.0
mp-1008681,-39.0
mp-1011695,5.0
mp-1018717,37.0
mp-1025353,44.0
mp-1029374,90.0
mp-1029469,65.0
mp-10861,2.0
mp-10879,7.0
mp-11313,28.0
mp-11392,50.0
mp-11507,91.0
mp-1418,96.0
mp-15791,32.0
mp-165,62.0
mp-19237,26.0
mp-20685,128.0
mp-21253,14.0
mp-2157,142.0
mp-23,95.0
mp-23475,5.0
mp-2686,15.0
mp-30410,32.0
mp-31184,60.0
mp-35397,36.0
mp-4071,138.0
mp-5285,24.0
mp-546794,34.0
mp-567290,22.0
mp-567513,106.0
mp-569066,3.0
mp-569803,224.0
mp-628773,4.0
mp-684591,79.0
mp-768,59.0
mp-862868,7.0
mp-864747,4.0
mp-866222,47.0
mp-866296,4.0
mp-867270,111.0
mp-972058,46.0
mp-972160,-44.0
mp-973627,2.0
mp-978964,27.0
mp-979294,47.0
mp-1014373,20.0
mp-1016845,43.0
mp-1018020,19.0
mp-1018050,244.0
mp-1029347,34.0
mp-11361,30.0
mp-11453,85.0
mp-12772,56.0
mp-1545,89.0
mp-19877,39.0
